Order_ID,Customer_ID,Product_ID,Region_ID,Date_ID,Sales,Quantity,Profit,Discount,Cost_Price,Selling_Price,Shipping_Cost,Order_Priority,Delivery_Days
ORD935,CUST256,PROD111,REG5,2023-04-05,1929.39,9,383.28,0.44,1393.18,1826.54,122.77,Low,5
ORD936,CUST101,PROD121,REG6,2023-07-23,3551.14,4,868.01,0.23,1776.81,1964.64,238.87,High,5
ORD937,CUST226,PROD187,REG16,2023-05-24,1372.73,7,770.25,0.07,1322.4,497.03,359.47,Low,1
ORD938,CUST179,PROD115,REG6,2023-11-03,3463.1,3,827.68,0.05,2181.23,2797.84,283.35,Medium,2
ORD939,CUST22,PROD91,REG6,2023-05-14,2917.11,8,46.53,0.26,1175.33,4352.88,72.84,High,1
ORD940,CUST266,PROD70,REG3,2023-07-12,1741.53,6,806.02,0.02,2211.38,3036.81,192.46,High,7
ORD941,CUST78,PROD143,REG12,2023-05-12,3415.78,4,104.31,0.31,2255.39,1101.22,452.48,Low,6
ORD942,CUST140,PROD102,REG17,2023-03-25,310.19,8,359.18,0.02,2878.32,384.97,110.42,Medium,1
ORD943,CUST230,PROD80,REG9,2023-11-29,2789.24,6,240.69,0.01,1192.29,3275.04,23.44,Medium,4
ORD944,CUST36,PROD121,REG5,2023-02-19,3018.44,6,984.54,0.04,1467.71,3037.72,319.63,Medium,3
ORD945,CUST243,PROD191,REG11,2023-05-28,1507.38,7,487.52,0.18,2797.76,552.09,218.06,Low,7
ORD946,CUST42,PROD154,REG13,2023-03-15,1845.78,4,287.53,0.19,2754.07,4447.21,344.88,High,3
ORD947,CUST138,PROD68,REG13,2023-09-09,4328.79,1,426.57,0.38,2935.47,2758.81,183.61,Low,2
ORD948,CUST144,PROD146,REG3,2023-07-05,3134.92,6,147.62,0.42,1665.97,1152.37,463.42,High,6
ORD949,CUST222,PROD20,REG7,2023-07-15,3235.72,3,783.4,0.36,1015.78,1867.91,64.54,Medium,1
ORD950,CUST77,PROD183,REG10,2023-07-13,612.59,5,822.84,0.44,665.73,176.91,447.39,Low,3
ORD951,CUST286,PROD38,REG16,2023-09-24,1265.8,5,15.91,0.29,779.21,1736.4,34.98,Medium,5
ORD952,CUST26,PROD1,REG15,2023-04-27,3624.47,2,365.02,0.47,1927.31,3131.27,204.41,High,3
ORD953,CUST87,PROD81,REG1,2023-04-05,3527.4,5,928.65,0.45,2178.34,826.86,441.98,Low,5
ORD954,CUST166,PROD190,REG2,2023-05-16,2288.45,8,563.0,0.22,479.68,3289.49,208.82,Low,1
ORD955,CUST92,PROD62,REG6,2023-11-09,292.34,6,178.59,0.24,1443.24,192.28,145.52,High,6
ORD956,CUST165,PROD4,REG17,2023-01-12,346.94,8,403.71,0.43,1827.66,875.5,438.16,High,7
ORD957,CUST174,PROD17,REG13,2023-06-28,533.67,9,634.4,0.2,104.65,1235.91,198.77,Low,1
ORD958,CUST195,PROD182,REG8,2023-04-21,4335.2,1,765.87,0.47,810.63,4806.81,154.65,Medium,7
ORD959,CUST4,PROD78,REG17,2023-05-24,766.87,9,985.63,0.15,2716.55,486.94,260.01,Low,6
ORD960,CUST187,PROD110,REG19,2023-02-01,3325.48,3,977.91,0.13,1105.9,813.28,422.84,High,5
ORD961,CUST73,PROD153,REG19,2023-11-14,2927.13,9,449.7,0.05,2337.57,3838.64,277.63,Low,3
ORD962,CUST100,PROD123,REG18,2023-05-21,3660.32,5,918.8,0.12,1936.77,342.02,114.31,Low,1
ORD963,CUST246,PROD65,REG1,2023-04-18,2954.59,6,726.52,0.27,631.59,285.46,225.66,Medium,4
ORD964,CUST90,PROD20,REG1,2023-03-03,979.15,4,163.39,0.49,1650.01,3967.32,150.77,Medium,3
ORD965,CUST161,PROD200,REG15,2023-09-11,3697.01,5,573.63,0.1,2090.52,2761.61,106.21,Low,1
ORD966,CUST74,PROD191,REG2,2023-05-01,3017.68,1,534.26,0.27,2160.93,948.7,443.15,Low,7
ORD967,CUST294,PROD182,REG1,2023-06-25,2776.31,2,940.15,0.44,2580.17,1292.26,125.49,Low,6
ORD968,CUST131,PROD5,REG13,2023-05-06,3662.9,2,695.7,0.29,2598.53,1789.31,268.2,Medium,5
ORD969,CUST270,PROD107,REG16,2023-02-06,1638.34,5,544.03,0.42,2995.16,3821.65,346.81,High,4
ORD970,CUST170,PROD133,REG3,2023-04-08,445.98,8,919.54,0.12,2649.55,854.42,178.33,Low,3
ORD971,CUST290,PROD72,REG15,2023-10-07,532.25,6,90.11,0.04,1080.66,4155.55,305.13,High,3
ORD972,CUST260,PROD84,REG10,2023-09-03,1705.86,4,316.33,0.48,787.84,1990.38,211.99,Medium,3
ORD973,CUST159,PROD198,REG12,2023-08-09,1235.24,2,372.69,0.06,54.66,3768.43,297.55,Medium,7
ORD974,CUST198,PROD61,REG14,2023-01-01,3766.26,6,21.63,0.4,683.74,3183.05,280.84,Medium,4
ORD975,CUST112,PROD98,REG17,2023-03-07,3077.43,6,549.71,0.33,1092.55,1160.54,490.02,Medium,7
ORD976,CUST75,PROD54,REG16,2023-08-13,567.61,5,391.72,0.43,72.72,4937.6,218.67,Low,5
ORD977,CUST165,PROD161,REG1,2023-08-06,3627.28,3,470.49,0.31,451.92,1175.21,176.12,Medium,6
ORD978,CUST199,PROD7,REG14,2023-09-12,4588.88,3,62.09,0.15,1140.59,4533.91,472.97,Low,1
ORD979,CUST273,PROD3,REG18,2023-03-16,4139.46,1,980.74,0.47,1089.37,3186.01,445.72,High,4
ORD980,CUST110,PROD169,REG20,2023-11-30,3399.21,6,876.62,0.35,421.62,3782.1,130.81,Medium,6
ORD981,CUST222,PROD134,REG20,2023-03-29,3905.54,9,319.49,0.44,2616.66,2869.57,428.04,High,6
ORD982,CUST6,PROD22,REG2,2023-12-30,835.61,6,90.95,0.41,1939.29,3165.96,475.71,Low,4
ORD983,CUST126,PROD132,REG11,2023-11-01,421.01,1,115.53,0.07,1400.73,471.59,248.88,Medium,6
ORD984,CUST253,PROD12,REG10,2023-09-18,3765.1,1,120.17,0.35,1458.86,2957.51,342.19,Low,5
ORD985,CUST30,PROD196,REG20,2023-07-04,4925.43,5,321.02,0.34,2347.8,990.4,50.94,Medium,7
ORD986,CUST96,PROD7,REG15,2023-01-04,1277.19,1,749.25,0.38,2477.41,3212.17,52.63,Medium,7
ORD987,CUST198,PROD47,REG9,2023-12-25,2853.49,6,869.14,0.4,1829.66,4725.31,215.41,Medium,6
ORD988,CUST87,PROD17,REG2,2023-03-15,496.05,6,455.88,0.47,660.99,2044.77,378.67,High,3
ORD989,CUST233,PROD192,REG8,2023-07-20,2849.81,1,738.05,0.03,1903.05,1022.65,257.45,High,6
ORD990,CUST170,PROD5,REG2,2023-04-23,2307.14,1,203.46,0.25,2813.56,2462.13,313.13,Low,4
ORD991,CUST210,PROD20,REG10,2023-11-24,1278.71,8,201.97,0.25,2735.97,3344.51,53.57,Low,6
ORD992,CUST52,PROD120,REG5,2023-01-14,2870.36,3,373.77,0.35,1536.13,3307.13,47.17,Low,4
ORD993,CUST59,PROD169,REG18,2023-11-28,3304.57,7,355.75,0.5,1569.72,1576.35,237.5,High,5
ORD994,CUST84,PROD38,REG18,2023-03-04,4567.19,2,309.06,0.45,826.16,2634.99,140.32,High,4
ORD995,CUST144,PROD115,REG4,2023-02-12,3934.95,4,554.26,0.15,2105.77,4744.27,266.79,Low,1
ORD996,CUST76,PROD118,REG5,2023-12-03,4886.46,8,22.57,0.17,2584.86,3001.84,21.34,High,2
ORD997,CUST94,PROD63,REG8,2023-06-09,2269.32,7,365.64,0.41,2984.46,2104.6,65.89,High,6
ORD998,CUST109,PROD187,REG4,2023-10-30,791.01,7,688.14,0.18,571.32,1183.08,284.43,High,5
ORD999,CUST235,PROD134,REG4,2023-12-27,2108.84,9,215.47,0.16,2627.93,1156.62,378.17,Medium,2
ORD1000,CUST254,PROD87,REG20,2023-10-13,3982.26,3,189.03,0.22,1514.19,811.3,62.74,Medium,6
ORD1001,CUST57,PROD123,REG1,2023-06-25,1134.08,6,301.17,0.14,606.09,3246.84,346.11,High,4
ORD1002,CUST26,PROD75,REG7,2023-06-15,969.17,9,15.55,0.37,706.4,2080.88,46.69,Low,6
ORD1003,CUST208,PROD45,REG5,2023-01-13,3261.0,3,351.34,0.23,1563.61,2855.08,161.39,Low,2
ORD1004,CUST37,PROD139,REG4,2023-09-02,4740.48,2,830.12,0.08,2354.39,2931.04,177.24,Medium,6
ORD1005,CUST261,PROD135,REG4,2023-07-09,2105.39,8,32.07,0.5,355.56,2446.47,126.0,Medium,2
ORD1006,CUST140,PROD161,REG8,2023-07-08,3514.67,1,40.02,0.17,2302.67,2962.06,165.39,Medium,1
ORD1007,CUST299,PROD169,REG3,2023-10-16,2079.47,8,380.61,0.15,1335.96,1616.12,117.64,Low,3
ORD1008,CUST279,PROD127,REG2,2023-05-31,1814.1,7,74.71,0.11,1538.96,381.09,186.31,Medium,2
ORD1009,CUST285,PROD9,REG9,2023-12-24,751.55,9,854.52,0.21,695.47,4209.64,21.02,Medium,4
ORD1010,CUST185,PROD195,REG4,2023-02-13,197.57,1,369.92,0.35,2920.75,167.43,453.71,High,7
ORD1011,CUST243,PROD73,REG5,2023-08-16,686.39,6,711.6,0.3,1039.88,4337.08,34.54,Medium,1
ORD1012,CUST120,PROD58,REG7,2023-03-11,2276.78,4,349.08,0.09,1835.96,298.86,214.62,High,7
ORD1013,CUST23,PROD153,REG8,2023-09-04,3675.95,6,292.56,0.13,56.22,3305.63,135.37,High,1
ORD1014,CUST131,PROD125,REG8,2023-12-20,363.08,2,15.44,0.3,1662.32,4707.22,192.85,Medium,6
ORD1015,CUST202,PROD95,REG4,2023-02-08,1186.17,3,277.33,0.43,2799.13,1405.63,395.04,Low,7
ORD1016,CUST130,PROD162,REG10,2023-01-05,252.22,2,562.62,0.21,1459.58,2944.82,368.55,Medium,4
ORD1017,CUST34,PROD176,REG14,2023-06-15,4183.29,6,401.26,0.11,302.03,3967.68,59.8,High,4
ORD1018,CUST209,PROD95,REG2,2023-12-24,1971.19,6,846.7,0.16,1867.4,3201.0,266.98,Medium,5
ORD1019,CUST8,PROD181,REG5,2023-09-19,1494.44,6,261.03,0.35,1907.67,110.25,151.72,High,4
ORD1020,CUST64,PROD92,REG11,2023-06-11,3939.99,2,920.99,0.35,2276.97,2077.94,104.37,High,6
ORD1021,CUST262,PROD12,REG5,2023-11-27,1466.63,3,153.51,0.11,1091.59,404.71,377.07,Medium,5
ORD1022,CUST230,PROD165,REG18,2023-01-18,1476.01,5,489.08,0.2,2337.1,1745.6,91.96,Medium,3
ORD1023,CUST36,PROD7,REG18,2023-09-22,4681.51,1,209.97,0.35,80.36,3600.54,364.96,High,6
ORD1024,CUST47,PROD61,REG14,2023-05-24,904.65,9,121.06,0.36,2677.61,3218.39,63.81,Low,3
ORD1025,CUST210,PROD30,REG11,2023-02-22,285.76,7,88.15,0.07,237.29,3717.52,333.45,Low,4
ORD1026,CUST280,PROD125,REG16,2023-10-19,4784.61,7,106.98,0.3,1424.16,1543.68,348.93,Medium,2
ORD1027,CUST277,PROD178,REG7,2023-08-25,1600.06,3,448.99,0.44,209.75,4381.88,194.68,Low,7
ORD1028,CUST133,PROD100,REG18,2023-07-13,2128.97,2,499.0,0.29,488.33,2188.16,470.22,Medium,6
ORD1029,CUST280,PROD126,REG5,2023-09-02,4004.28,5,301.51,0.15,471.33,3613.55,124.46,High,6
ORD1030,CUST288,PROD184,REG19,2023-08-15,1845.3,9,713.23,0.37,202.93,664.97,163.0,Medium,3
ORD1031,CUST26,PROD7,REG6,2023-10-22,613.8,8,31.29,0.49,770.91,3412.54,138.49,Medium,7
ORD1032,CUST117,PROD169,REG17,2023-12-13,3965.61,2,316.5,0.45,1125.55,4436.18,371.96,Low,3
ORD1033,CUST147,PROD64,REG9,2023-04-24,735.12,9,844.36,0.44,1403.48,4939.72,86.27,High,6
ORD1034,CUST12,PROD8,REG3,2023-04-30,1070.4,6,551.98,0.0,1921.87,4434.42,252.26,High,7
ORD1035,CUST120,PROD119,REG13,2023-04-30,784.57,5,64.62,0.29,50.14,4973.76,162.63,Low,1
ORD1036,CUST54,PROD76,REG16,2023-11-15,1186.13,3,515.06,0.13,2026.34,2283.07,271.52,Low,6
ORD1037,CUST135,PROD27,REG15,2023-11-20,1253.2,4,301.31,0.41,303.95,2415.83,87.45,High,7
ORD1038,CUST149,PROD56,REG6,2023-02-23,3659.38,7,174.66,0.26,127.89,3692.28,420.34,High,1
ORD1039,CUST6,PROD160,REG13,2023-01-10,566.7,9,682.49,0.45,2194.59,4892.08,462.81,Low,2
ORD1040,CUST232,PROD96,REG1,2023-10-09,3374.39,4,204.85,0.26,930.83,1032.89,285.37,High,2
ORD1041,CUST283,PROD55,REG12,2023-05-30,4563.57,8,401.93,0.45,2195.5,3367.33,490.4,Medium,6
ORD1042,CUST214,PROD7,REG11,2023-10-18,3186.99,3,730.49,0.22,982.0,4450.11,485.14,Low,6
ORD1043,CUST57,PROD96,REG20,2023-01-21,1750.73,9,811.84,0.28,1882.86,1092.22,370.7,High,4
ORD1044,CUST38,PROD91,REG15,2023-02-19,4213.31,7,605.47,0.41,1074.84,4270.86,58.4,Medium,2
ORD1045,CUST57,PROD186,REG4,2023-12-21,4502.96,4,139.5,0.2,801.74,2256.01,96.54,Low,2
ORD1046,CUST279,PROD14,REG11,2023-08-14,2517.95,8,20.78,0.28,2413.23,4786.24,246.1,Low,3
ORD1047,CUST200,PROD84,REG6,2023-04-30,2861.06,2,299.65,0.45,1687.94,145.36,458.75,Low,7
ORD1048,CUST37,PROD24,REG12,2023-10-23,2945.25,5,489.05,0.24,1915.17,2205.31,61.26,Medium,1
ORD1049,CUST32,PROD149,REG9,2023-12-20,750.51,6,84.91,0.3,1766.87,828.61,479.1,High,6
ORD1050,CUST280,PROD66,REG2,2023-06-27,1928.0,5,92.66,0.47,1998.13,3864.13,477.17,Low,5
ORD1051,CUST285,PROD55,REG17,2023-04-09,4076.91,4,979.7,0.44,1894.12,4470.08,364.42,Medium,5
ORD1052,CUST257,PROD67,REG2,2023-01-21,2646.06,2,628.03,0.38,663.28,205.34,77.51,Medium,3
ORD1053,CUST168,PROD38,REG2,2023-09-20,4703.96,1,824.68,0.36,2911.49,953.59,394.68,Medium,2
ORD1054,CUST123,PROD145,REG16,2023-07-17,3117.51,6,783.2,0.41,691.65,1433.99,446.61,High,1
ORD1055,CUST47,PROD8,REG12,2023-06-09,3919.33,4,515.14,0.05,952.95,2414.62,448.47,Low,3
ORD1056,CUST166,PROD197,REG14,2023-09-13,1315.34,1,610.89,0.19,2261.44,3673.95,404.53,Medium,1
ORD1057,CUST91,PROD117,REG8,2023-05-12,2840.61,2,289.63,0.27,207.68,1754.06,431.63,High,1
ORD1058,CUST34,PROD16,REG16,2023-04-06,4072.13,9,936.64,0.43,2147.79,650.23,326.79,Low,6
ORD1059,CUST291,PROD108,REG20,2023-05-20,848.28,3,620.7,0.07,2031.43,2731.53,329.37,High,2
ORD1060,CUST26,PROD144,REG3,2023-04-17,2746.78,1,412.78,0.36,89.75,3568.88,84.35,High,2
ORD1061,CUST20,PROD21,REG20,2023-02-11,3090.48,9,59.68,0.3,2265.89,1754.86,287.4,High,4
ORD1062,CUST238,PROD48,REG16,2023-01-02,1016.58,6,113.8,0.3,2491.71,3568.98,228.41,Medium,3
ORD1063,CUST204,PROD21,REG16,2023-03-27,3220.76,6,449.5,0.19,1461.78,1022.1,144.36,High,4
ORD1064,CUST102,PROD187,REG12,2023-04-09,431.12,5,33.53,0.46,54.25,313.05,387.68,High,7
ORD1065,CUST225,PROD10,REG12,2023-10-06,3919.74,8,295.69,0.36,359.38,3266.51,224.27,Low,5
ORD1066,CUST80,PROD184,REG12,2023-05-17,1697.27,2,222.75,0.33,2334.01,4305.09,386.51,High,1
ORD1067,CUST128,PROD60,REG15,2023-01-21,2465.64,4,229.3,0.11,2231.35,630.5,493.38,Low,1
ORD1068,CUST298,PROD8,REG20,2023-04-21,1973.32,3,200.76,0.41,1557.49,3797.17,238.86,High,5
ORD1069,CUST40,PROD154,REG5,2023-07-02,1702.19,6,840.76,0.25,2589.02,3104.21,239.06,Medium,1
ORD1070,CUST7,PROD138,REG12,2023-02-21,4939.63,4,471.38,0.25,786.29,4949.08,433.77,Medium,3
ORD1071,CUST101,PROD11,REG18,2023-07-24,4407.09,7,547.71,0.04,483.75,4500.93,87.25,Medium,4
ORD1072,CUST9,PROD37,REG17,2023-09-16,1581.24,5,585.01,0.22,168.44,4446.33,406.13,High,4
ORD1073,CUST257,PROD40,REG6,2023-11-15,887.17,9,103.4,0.43,2301.07,4001.77,241.76,Low,6
ORD1074,CUST88,PROD149,REG3,2023-07-23,2693.64,7,73.37,0.34,2414.97,2701.48,427.73,High,3
ORD1075,CUST102,PROD157,REG4,2023-09-21,776.49,7,986.94,0.09,939.95,4057.36,159.03,Medium,3
ORD1076,CUST131,PROD99,REG15,2023-06-19,3283.97,1,290.99,0.29,502.06,3363.88,174.03,High,3
ORD1077,CUST126,PROD41,REG9,2023-10-05,1241.47,4,150.48,0.47,1359.52,3656.69,207.39,High,2
ORD1078,CUST188,PROD125,REG10,2023-02-13,573.13,9,28.59,0.25,2397.04,4767.5,93.9,Medium,4
ORD1079,CUST280,PROD6,REG8,2023-01-20,207.76,2,872.0,0.48,63.15,3522.9,263.86,High,1
ORD1080,CUST253,PROD139,REG4,2023-11-26,4309.41,7,182.01,0.18,2346.65,267.76,259.85,High,7
ORD1081,CUST146,PROD177,REG13,2023-10-22,799.28,1,179.82,0.15,1782.11,4311.58,270.08,High,6
ORD1082,CUST168,PROD189,REG10,2023-02-08,2074.35,7,378.97,0.42,1405.53,3435.08,302.54,Medium,6
ORD1083,CUST56,PROD196,REG12,2023-02-13,558.47,9,190.68,0.43,1666.55,2885.22,189.05,Low,4
ORD1084,CUST280,PROD123,REG1,2023-08-29,677.68,9,446.6,0.1,831.51,3584.89,181.72,Low,4
ORD1085,CUST273,PROD188,REG10,2023-05-10,1936.6,4,582.89,0.36,367.44,2539.63,391.23,High,2
ORD1086,CUST31,PROD101,REG2,2023-12-26,910.39,3,837.8,0.3,463.03,1463.38,466.41,Low,3
ORD1087,CUST177,PROD162,REG18,2023-08-04,3622.87,2,592.41,0.45,1094.03,233.25,368.65,Low,2
ORD1088,CUST178,PROD150,REG16,2023-09-03,716.67,3,924.79,0.07,1103.18,141.25,65.21,High,5
ORD1089,CUST38,PROD77,REG20,2023-05-23,3720.29,6,486.47,0.38,279.43,1778.71,276.92,Low,4
ORD1090,CUST52,PROD135,REG16,2023-07-05,4222.78,8,625.62,0.34,649.28,1530.02,463.69,High,4
ORD1091,CUST150,PROD150,REG6,2023-12-16,505.14,9,447.29,0.4,1587.65,2802.74,259.2,Low,3
ORD1092,CUST160,PROD143,REG5,2023-02-11,296.38,6,913.39,0.23,2657.29,1779.35,367.05,High,5
ORD1093,CUST94,PROD42,REG18,2023-07-26,2518.31,9,713.3,0.11,377.98,4027.27,270.84,Low,7
ORD1094,CUST147,PROD66,REG1,2023-04-06,3043.72,3,606.77,0.14,2894.09,1790.74,181.82,Low,5
ORD1095,CUST296,PROD79,REG5,2023-01-23,3451.6,6,844.95,0.15,2772.58,105.84,220.98,Low,1
ORD1096,CUST45,PROD197,REG9,2023-10-23,2443.55,8,907.43,0.42,1208.71,2568.48,143.56,High,7
ORD1097,CUST50,PROD167,REG19,2023-09-21,2761.48,2,582.21,0.27,2983.33,541.98,352.29,Low,5
ORD1098,CUST24,PROD54,REG16,2023-01-29,2793.09,6,215.52,0.28,412.8,3313.98,122.82,Medium,6
ORD1099,CUST293,PROD105,REG12,2023-06-09,3597.53,1,339.76,0.14,864.95,4750.4,361.19,Low,3
ORD1100,CUST254,PROD13,REG7,2023-08-11,865.19,2,920.81,0.42,2691.29,4260.63,152.0,Medium,4
ORD1101,CUST70,PROD90,REG20,2023-11-29,206.54,2,496.25,0.35,630.44,427.23,236.16,High,4
ORD1102,CUST86,PROD61,REG6,2023-09-28,2589.46,4,846.7,0.44,1458.23,1202.45,238.34,Low,6
ORD1103,CUST69,PROD186,REG5,2023-08-20,4773.07,7,496.66,0.07,488.26,3443.0,278.36,Low,1
ORD1104,CUST62,PROD180,REG5,2023-11-20,223.25,2,57.77,0.42,1620.36,1003.19,122.31,High,4
ORD1105,CUST44,PROD143,REG3,2023-11-08,3102.73,5,592.54,0.03,291.18,984.55,256.36,Low,4
ORD1106,CUST175,PROD196,REG11,2023-02-21,2520.02,5,980.09,0.44,1241.64,3557.66,470.0,Medium,7
ORD1107,CUST110,PROD49,REG5,2023-02-04,4510.96,6,159.95,0.12,2502.3,614.5,344.65,Medium,7
ORD1108,CUST203,PROD183,REG8,2023-02-11,215.67,2,630.65,0.44,2337.16,275.75,355.77,High,2
ORD1109,CUST13,PROD138,REG13,2023-01-28,3331.58,1,647.97,0.19,737.27,3904.01,87.93,Medium,1
ORD1110,CUST164,PROD23,REG11,2023-01-18,3315.48,8,115.16,0.42,1846.54,2534.23,197.07,High,3
ORD1111,CUST274,PROD162,REG11,2023-10-10,4430.39,7,305.99,0.27,449.52,527.14,376.83,Low,4
ORD1112,CUST140,PROD99,REG17,2023-06-28,2728.47,1,395.64,0.28,2758.6,4397.38,410.21,High,7
ORD1113,CUST261,PROD185,REG5,2023-11-06,3484.17,5,954.82,0.49,2922.08,4972.63,391.74,Medium,4
ORD1114,CUST283,PROD81,REG16,2023-01-09,2122.07,2,580.99,0.48,2437.9,2889.16,246.79,Low,4
ORD1115,CUST273,PROD143,REG17,2023-01-13,4150.3,8,96.48,0.06,1191.77,398.61,375.37,High,6
ORD1116,CUST153,PROD160,REG18,2023-07-21,3456.56,1,116.09,0.18,1284.05,2430.53,440.41,High,3
ORD1117,CUST208,PROD119,REG20,2023-01-26,629.26,4,954.15,0.13,1418.37,279.08,94.44,Low,1
ORD1118,CUST234,PROD148,REG2,2023-11-16,785.48,7,807.29,0.22,159.51,2222.19,414.24,Medium,3
ORD1119,CUST213,PROD43,REG1,2023-09-06,874.55,3,434.02,0.06,1061.71,1454.82,333.69,Medium,1
ORD1120,CUST57,PROD32,REG14,2023-01-12,690.64,4,675.77,0.26,2786.74,3958.68,175.87,Low,6
ORD1121,CUST276,PROD74,REG14,2023-02-17,1228.36,8,219.81,0.43,96.57,2017.63,388.72,Low,2
ORD1122,CUST247,PROD28,REG3,2023-05-28,2174.48,8,524.96,0.18,2696.45,1884.01,400.94,Low,6
ORD1123,CUST162,PROD62,REG4,2023-10-09,3386.73,7,975.79,0.08,1193.6,1106.55,407.65,Low,2
ORD1124,CUST66,PROD143,REG13,2023-10-27,1749.44,7,832.12,0.15,965.29,1225.33,32.36,Medium,6
ORD1125,CUST121,PROD54,REG18,2023-12-20,2646.8,3,223.82,0.37,1860.88,2975.85,351.76,Low,1
ORD1126,CUST30,PROD115,REG5,2023-07-02,4123.49,3,453.94,0.05,2328.43,2522.37,415.0,Low,2
ORD1127,CUST295,PROD41,REG7,2023-07-30,4434.5,1,576.95,0.37,379.89,919.16,260.68,Low,1
ORD1128,CUST212,PROD104,REG10,2023-05-04,3552.02,7,575.09,0.31,2682.29,4174.25,110.12,High,5
ORD1129,CUST182,PROD172,REG16,2023-08-30,4189.0,4,931.22,0.37,2452.25,1077.25,395.67,Low,3
ORD1130,CUST70,PROD12,REG20,2023-10-03,1614.47,3,262.55,0.0,2306.81,3907.78,196.42,Medium,2
ORD1131,CUST55,PROD74,REG11,2023-08-10,3974.02,9,659.78,0.36,771.39,2631.66,421.49,Low,4
ORD1132,CUST105,PROD32,REG3,2023-07-05,4591.65,5,783.43,0.16,817.44,1090.97,396.49,Medium,4
ORD1133,CUST204,PROD52,REG1,2023-04-03,288.19,7,124.81,0.32,261.56,4532.73,203.04,Medium,2
ORD1134,CUST199,PROD59,REG11,2023-04-09,2283.58,7,531.13,0.03,362.71,2340.8,269.53,Low,1
ORD1135,CUST245,PROD144,REG8,2023-08-16,1275.65,3,418.22,0.28,1035.99,3095.25,412.62,High,1
ORD1136,CUST222,PROD49,REG1,2023-07-18,2520.68,2,507.27,0.47,1344.92,546.24,479.52,Low,4
ORD1137,CUST279,PROD4,REG11,2023-04-02,3125.63,8,74.66,0.16,2857.0,508.9,247.74,High,5
ORD1138,CUST226,PROD154,REG20,2023-02-22,1124.34,5,276.84,0.26,1075.77,2819.74,358.38,Medium,7
ORD1139,CUST202,PROD124,REG8,2023-06-22,4384.69,4,257.5,0.2,1749.99,136.34,50.91,Low,2
ORD1140,CUST58,PROD65,REG1,2023-08-31,1353.87,3,671.99,0.28,253.21,1293.75,242.83,Medium,2
ORD1141,CUST179,PROD113,REG2,2023-06-14,3596.68,5,59.57,0.03,1107.17,953.71,398.55,High,7
ORD1142,CUST149,PROD29,REG14,2023-03-28,4275.93,9,973.4,0.18,403.59,4719.21,261.17,High,7
ORD1143,CUST289,PROD69,REG4,2023-03-25,4668.82,1,381.93,0.26,2623.6,3669.8,455.45,High,4
ORD1144,CUST172,PROD188,REG8,2023-05-31,4783.07,3,873.15,0.04,1451.38,2217.29,388.4,Medium,4
ORD1145,CUST118,PROD60,REG7,2023-05-02,3432.98,4,697.35,0.23,2232.93,2109.44,179.9,Medium,3
ORD1146,CUST258,PROD78,REG2,2023-02-24,3179.75,5,39.28,0.39,420.04,4689.23,70.47,High,5
ORD1147,CUST120,PROD111,REG16,2023-02-19,3020.23,5,96.4,0.22,2117.53,2408.56,33.25,High,1
ORD1148,CUST13,PROD110,REG13,2023-03-26,2477.09,4,104.01,0.2,2950.0,2363.48,354.78,Low,2
ORD1149,CUST168,PROD133,REG18,2023-04-10,1866.12,4,568.58,0.14,752.34,2945.54,415.81,High,4
ORD1150,CUST276,PROD70,REG17,2023-05-12,201.75,4,570.38,0.03,1645.08,859.81,275.16,High,5
ORD1151,CUST115,PROD67,REG13,2023-09-07,3768.5,5,317.5,0.38,284.35,3282.92,61.2,High,5
ORD1152,CUST195,PROD74,REG20,2023-11-06,2029.01,3,122.06,0.24,2639.07,2114.02,215.42,Low,7
ORD1153,CUST89,PROD44,REG3,2023-10-10,1468.76,3,770.92,0.08,115.18,4567.02,268.19,Medium,2
ORD1154,CUST254,PROD88,REG3,2023-02-02,3909.9,7,146.82,0.03,123.64,4572.02,150.05,Low,6
ORD1155,CUST182,PROD107,REG13,2023-01-16,3335.3,4,589.18,0.38,825.51,1654.89,376.99,Medium,3
ORD1156,CUST184,PROD84,REG6,2023-03-20,4558.0,5,513.59,0.29,116.72,2437.63,35.43,High,5
ORD1157,CUST3,PROD74,REG8,2023-01-29,725.31,3,515.02,0.28,388.04,592.44,409.27,Medium,1
ORD1158,CUST34,PROD79,REG11,2023-10-08,1973.56,5,365.74,0.1,1310.52,3053.58,63.67,Low,1
ORD1159,CUST54,PROD191,REG18,2023-12-05,2929.19,6,64.92,0.3,2855.32,1080.7,246.38,Medium,5
ORD1160,CUST239,PROD5,REG12,2023-05-24,1837.04,6,342.83,0.47,2299.33,1250.73,405.0,High,1
ORD1161,CUST191,PROD73,REG8,2023-02-28,1805.44,4,950.35,0.36,1478.62,2335.58,485.27,Low,4
ORD1162,CUST202,PROD41,REG16,2023-10-09,2472.03,1,948.85,0.29,1160.23,2384.36,30.06,Medium,5
ORD1163,CUST70,PROD98,REG2,2023-09-14,450.05,5,435.03,0.43,897.97,1217.91,202.81,Medium,5
ORD1164,CUST269,PROD141,REG19,2023-11-13,289.56,2,744.63,0.5,1268.18,703.23,289.27,Medium,3
ORD1165,CUST177,PROD19,REG16,2023-04-29,4218.99,3,562.04,0.43,299.53,2976.02,182.19,Medium,5
ORD1166,CUST283,PROD183,REG8,2023-08-02,136.11,6,914.86,0.09,1699.66,1631.25,284.36,Medium,3
