Employee_ID,Department_ID,Location_ID,JobRole_ID,Age,Gender,Education_ID,Years_Experience,Date_of_Joining,Joining_Date_ID,Performance_Rating,Engagement_Score,Work_Life_Balance,Salary,Attrition,Absenteeism_Days,Training_Hours,Last_Hike_Percentage,Promotion_Last_3_Years,Satisfaction_Score,Remote_Work_Percentage,Overtime_Hours,Last_Review_Date,Last_Review_Date_ID,Tenure_Years,Age_Group,Performance_Category,Salary_Per_Year_Experience,Comp_Ratio
10144,3,3,3,46,Female,2,27,2024-11-12,3604,5,5,3,694801,No,1,99,29,Yes,4,49,14,2024-12-13,3635,0.13415468856947296,41-50,High,24814.321428571428,1.433199942243033
10145,1,4,2,42,Male,1,23,2021-05-02,2314,3,2,4,466488,No,3,48,10,No,3,68,6,2022-02-25,2613,3.6659822039698837,41-50,Medium,19437.0,1.2797568262311632
10146,2,4,2,21,Male,1,0,2016-06-09,526,2,2,4,300000,No,2,39,2,No,2,40,11,2017-05-03,854,8.56125941136208,21-30,Low,300000.0,0.8230159143843978
10147,4,5,2,42,Female,1,19,2015-03-04,63,3,1,5,445528,No,2,18,15,No,3,46,7,2016-05-04,490,9.828884325804244,41-50,Medium,22276.4,1.2222554476795067
10148,2,2,2,36,Female,2,17,2022-07-27,2765,5,3,3,424901,No,4,46,24,Yes,3,84,12,2023-03-07,2988,2.431211498973306,31-40,High,23605.61111111111,1.1656676167928166
10149,6,4,4,48,Male,1,28,2019-07-14,1656,5,5,3,429846,No,2,58,26,Yes,4,18,3,2020-09-14,2084,5.467488021902806,41-50,High,14822.275862068966,1.408836899841695
10150,5,2,2,40,Female,2,15,2023-06-12,3085,2,1,5,345595,Yes,9,46,5,No,2,70,6,2024-05-23,3431,1.5550992470910336,31-40,Low,21599.6875,0.9481006164389199
10151,6,2,3,30,Female,2,10,2018-01-23,1119,4,4,4,528070,No,1,55,19,Yes,4,89,5,2018-09-04,1343,6.937713894592744,21-30,High,48006.36363636364,1.0892757688896224
10152,2,1,2,46,Female,2,26,2016-03-18,443,5,3,3,526784,Yes,4,59,25,No,3,63,9,2017-02-08,770,8.788501026694044,41-50,High,19510.51851851852,1.445172051476902
10153,6,4,3,30,Male,4,9,2015-04-11,101,5,5,5,504254,No,0,42,26,No,5,71,7,2016-09-06,615,9.724845995893224,21-30,High,50425.4,1.040149343014501
10154,3,5,3,21,Female,2,1,2020-04-10,1927,5,5,4,489522,No,2,42,20,No,4,88,15,2021-03-21,2272,4.725530458590007,21-30,High,244761.0,1.009760927411869
10155,2,1,3,29,Male,1,10,2016-09-22,631,3,3,5,515523,No,2,27,14,No,3,41,13,2017-11-23,1058,8.27378507871321,21-30,Medium,46865.72727272727,1.063394459456672
10156,1,1,3,48,Female,2,28,2017-02-12,774,3,5,3,640244,No,0,19,14,No,3,57,12,2018-01-20,1116,7.882272416153319,41-50,Medium,22077.379310344826,1.3206625549206874
10157,1,4,2,40,Female,4,16,2024-05-11,3419,5,5,4,461747,No,3,84,25,No,4,56,16,2024-12-10,3632,0.6406570841889117,31-40,High,27161.58823529412,1.2667504313975084
10158,4,3,4,21,Male,3,0,2020-12-27,2188,2,1,5,250000,Yes,14,58,0,Yes,2,27,11,2022-02-26,2614,4.010951403148528,21-30,Low,250000.0,0.8193846748845487
10159,3,5,4,23,Male,1,0,2017-03-09,799,1,3,5,250000,Yes,15,57,3,No,3,24,8,2018-05-07,1223,7.813826146475017,21-30,Low,250000.0,0.8193846748845487
10160,2,1,3,22,Male,2,1,2018-03-15,1170,5,5,3,428845,No,1,96,22,No,4,70,15,2019-01-23,1484,6.798083504449007,21-30,High,214422.5,0.8845995173167763
10161,4,1,4,28,Female,2,8,2020-10-11,2111,5,5,5,350039,Yes,8,95,25,Yes,5,11,8,2022-02-18,2606,4.2217659137577,21-30,High,38893.22222222222,1.14726636884765
10162,2,2,4,43,Female,2,24,2021-06-26,2369,4,4,5,378463,No,3,59,18,No,4,46,8,2022-11-21,2882,3.515400410677618,41-50,High,15138.52,1.2404271288433237
10163,4,1,2,35,Female,1,11,2017-06-06,888,3,2,4,384558,No,1,36,18,No,3,57,4,2018-04-01,1187,7.57015742642026,31-40,Medium,32046.5,1.0549911800127842
10164,2,1,1,21,Male,4,0,2020-03-24,1910,2,1,4,800000,No,1,67,6,No,2,23,4,2021-08-10,2414,4.772073921971253,21-30,Low,800000.0,0.8226576366280086
10165,5,1,3,25,Female,2,0,2022-03-22,2638,1,1,5,400000,Yes,9,16,4,No,2,66,8,2023-05-27,3069,2.7789185489390826,21-30,Low,400000.0,0.8250995276305204
10166,5,1,2,29,Female,1,10,2021-04-01,2283,1,3,4,333101,Yes,9,51,8,No,3,60,17,2021-12-25,2551,3.7508555783709787,21-30,Low,30281.909090909092,0.913824746991191
10167,3,1,3,32,Female,1,8,2021-11-26,2522,5,4,5,502691,No,2,82,15,No,4,46,18,2022-09-27,2827,3.0965092402464065,31-40,High,55854.555555555555,1.0369252666102848
10168,2,5,3,21,Male,2,0,2020-05-07,1954,3,4,3,400000,No,0,24,9,No,3,85,13,2021-04-24,2306,4.65160848733744,21-30,Medium,400000.0,0.8250995276305204
10169,2,1,3,46,Male,2,27,2020-08-01,2040,5,5,5,670404,No,0,45,24,No,5,54,12,2021-05-05,2317,4.41615331964408,41-50,High,23943.0,1.3828750593040287
10170,5,2,3,21,Female,1,0,2021-11-18,2514,4,3,4,433368,No,1,56,16,No,3,71,16,2023-03-26,3007,3.1184120465434635,21-30,High,433368.0,0.8939293302254584
10171,2,4,3,23,Male,1,1,2018-05-23,1239,3,1,4,400000,No,1,29,18,No,2,53,16,2019-05-30,1611,6.609171800136893,21-30,Medium,200000.0,0.8250995276305204
10172,2,3,1,38,Male,4,16,2023-04-16,3028,4,5,2,1054476,No,2,48,18,No,3,26,5,2024-01-26,3313,1.7111567419575633,31-40,High,62028.0,1.084340917551195
10173,1,3,1,34,Female,1,9,2019-10-13,1747,2,3,3,863123,No,2,84,8,No,2,39,6,2020-11-18,2149,5.218343600273785,31-40,Low,86312.3,0.8875684091240958
10174,3,3,3,26,Female,4,1,2021-06-03,2346,3,2,3,400000,Yes,7,45,11,No,2,63,10,2022-04-15,2662,3.578370978781656,21-30,Medium,200000.0,0.8250995276305204
10175,3,4,2,37,Male,1,14,2021-11-27,2523,5,4,4,393671,No,2,58,22,Yes,4,74,13,2022-10-14,2844,3.0937713894592744,31-40,High,26244.733333333334,1.079991660105401
10176,5,4,4,23,Female,1,0,2018-03-20,1175,1,1,5,250000,Yes,6,56,5,No,2,13,6,2019-05-04,1585,6.784394250513347,21-30,Low,250000.0,0.8193846748845487
10177,2,3,1,38,Male,1,13,2020-08-23,2062,5,3,2,1110798,No,11,47,17,Yes,3,24,3,2022-01-30,2587,4.355920602327173,31-40,High,79342.71428571429,1.1422580718138984
10178,2,4,2,27,Female,1,3,2016-04-05,461,3,3,3,334238,No,7,36,13,No,3,66,10,2017-03-30,820,8.739219712525667,21-30,Medium,83559.5,0.9169439773067078
10179,5,2,3,28,Female,1,5,2019-05-21,1602,1,1,3,407330,No,4,45,0,No,1,57,8,2020-07-26,2034,5.61533196440794,21-30,Low,67888.33333333333,0.8402194764743497
10180,5,1,3,47,Male,2,26,2023-03-06,2987,2,1,3,629422,Yes,12,41,0,Yes,2,66,8,2024-03-12,3359,1.8234086242299794,41-50,Low,23311.925925925927,1.2983394872006435
10181,2,4,2,41,Male,2,17,2023-09-24,3189,5,4,5,419773,No,1,97,20,Yes,4,80,10,2024-08-26,3526,1.270362765229295,41-50,High,23320.722222222223,1.1515995314296061
10182,3,2,2,26,Female,4,1,2019-07-15,1657,2,3,4,315266,Yes,3,28,0,No,3,72,16,2020-10-01,2101,5.464750171115674,21-30,Low,157633.0,0.8648964508810385
10183,2,4,1,31,Male,1,10,2020-12-01,2162,1,1,4,868357,No,9,87,11,No,2,35,6,2022-04-04,2651,4.082135523613963,31-40,Low,78941.54545454546,0.8929506467117346
10184,6,1,1,23,Male,2,3,2023-04-01,3013,3,5,3,800000,No,2,46,12,No,3,20,5,2023-10-01,3196,1.7522245037645447,21-30,Medium,200000.0,0.8226576366280086
10185,1,2,1,56,Female,2,37,2024-04-27,3405,5,5,3,1662919,No,1,62,27,No,4,46,6,2024-10-30,3591,0.6789869952087612,51-60,High,43761.02631578947,1.7100162680547644
10186,6,5,3,35,Male,2,16,2015-10-13,286,3,4,4,480744,No,1,59,8,Yes,3,61,7,2016-09-07,616,9.218343600273785,31-40,Medium,28279.058823529413,0.9916541182780173
10187,4,1,4,40,Female,4,17,2023-03-01,2982,5,5,3,394585,No,2,94,25,No,4,25,7,2023-10-25,3220,1.83709787816564,31-40,High,21921.38888888889,1.2932676077572787
10188,3,5,2,21,Male,2,0,2021-08-08,2412,3,2,3,300000,No,3,27,13,No,2,73,13,2022-08-24,2793,3.3976728268309375,21-30,Medium,300000.0,0.8230159143843978
10189,1,5,1,34,Female,1,15,2023-10-27,3222,3,5,2,950310,No,6,47,10,No,3,35,5,2024-11-20,3612,1.1800136892539357,31-40,Medium,59394.375,0.9772247233299536
10190,3,4,4,21,Female,2,0,2020-06-17,1995,3,4,5,250000,No,1,33,16,No,4,29,7,2021-03-15,2266,4.539356605065024,21-30,Medium,250000.0,0.8193846748845487
10191,3,3,4,35,Female,1,12,2021-01-02,2194,4,5,4,351849,No,2,97,22,Yes,4,38,9,2022-04-16,2663,3.994524298425736,31-40,High,27065.30769230769,1.1531987138938142
10192,2,3,1,21,Male,2,1,2022-12-24,2915,4,2,4,876998,No,3,77,26,No,3,30,6,2024-06-15,3454,2.020533880903491,21-30,High,438499.0,0.9018363775093629
10193,4,4,2,27,Male,1,3,2017-05-27,878,2,4,5,312159,No,4,26,11,No,4,73,17,2017-11-30,1065,7.597535934291581,21-30,Low,78039.75,0.8563727493943974
10194,6,3,2,33,Male,1,9,2016-10-18,657,5,4,3,406145,No,4,90,16,No,3,42,12,2017-08-30,973,8.202600958247775,31-40,High,40614.5,1.1142126618255042
10195,4,3,1,21,Female,2,2,2019-09-11,1715,2,1,4,867412,No,2,71,2,No,2,57,5,2020-10-26,2126,5.305954825462012,21-30,Low,289137.3333333333,0.8919788823784678
10196,4,5,3,36,Female,2,12,2022-01-08,2565,5,3,3,597443,No,4,94,26,Yes,3,77,14,2022-10-18,2848,2.9787816563997263,31-40,High,45957.153846153844,1.2323748427154027
10197,1,3,5,31,Male,3,8,2021-11-07,2503,4,5,4,765323,Yes,8,79,15,No,4,34,4,2022-12-21,2912,3.1485284052019167,31-40,High,85035.88888888889,1.054976941596175
10198,3,5,3,38,Male,3,13,2024-03-04,3351,3,2,4,552602,No,2,30,10,No,3,86,14,2024-10-20,3581,0.8268309377138946,31-40,Medium,39471.57142857143,1.1398791229192022
10199,1,1,5,34,Female,2,12,2020-06-24,2002,5,5,3,864413,No,0,89,15,Yes,4,51,8,2021-02-24,2247,4.520191649555099,31-40,High,66493.30769230769,1.191569811721292
10200,4,1,2,26,Female,1,2,2023-01-04,2926,4,5,3,344684,No,1,88,24,No,4,57,11,2024-02-02,3320,1.9904175222450375,21-30,High,114894.66666666667,0.9456013914455725
10201,6,2,4,28,Male,4,4,2017-11-10,1045,2,4,5,274770,No,3,35,8,No,4,22,6,2018-12-25,1455,7.14031485284052,21-30,Low,54954.0,0.9005693084721098
10202,4,2,2,41,Male,2,21,2021-02-09,2232,4,3,3,440044,No,2,93,20,No,3,62,16,2021-10-09,2474,3.890485968514716,41-50,High,20002.0,1.2072107167645598
10203,1,3,1,24,Male,1,4,2021-10-18,2483,3,3,4,934714,No,3,70,15,No,3,38,1,2022-11-04,2865,3.2032854209445585,21-30,Medium,186942.8,0.9611870127038905
10204,2,1,3,26,Male,2,2,2023-06-11,3084,2,2,5,400000,Yes,8,16,2,Yes,3,44,12,2024-08-18,3518,1.5578370978781657,21-30,Low,133333.33333333334,0.8250995276305204
10205,4,5,2,34,Male,2,10,2016-05-05,491,2,1,4,349900,No,2,41,11,No,2,85,7,2016-12-05,705,8.657084188911705,31-40,Low,31809.090909090908,0.959910894810336
10206,3,1,2,30,Male,1,11,2020-08-20,2059,5,5,4,423961,No,1,77,24,No,4,50,17,2021-09-20,2455,4.3641341546885695,21-30,High,35330.083333333336,1.1630888335944123
10207,5,2,3,50,Male,2,28,2017-07-19,931,2,2,4,540477,No,0,13,1,No,2,40,10,2018-07-10,1287,7.452429842573579,41-50,Low,18637.137931034482,1.114868293487902
10208,5,1,2,34,Female,3,12,2021-05-23,2335,4,3,4,415313,No,1,99,29,No,3,75,15,2021-12-12,2538,3.6084873374401094,31-40,High,31947.153846153848,1.1393640281690913
10209,4,3,2,24,Female,1,3,2023-07-03,3106,4,3,3,348731,No,3,71,24,No,3,63,10,2024-11-09,3601,1.4976043805612593,21-30,High,87182.75,0.9567038761306181
10210,2,1,2,36,Male,2,17,2019-09-07,1711,2,4,5,389177,No,3,34,2,No,4,64,17,2020-12-23,2184,5.316906228610541,31-40,Low,21620.944444444445,1.0676628817079226
10211,2,1,3,27,Female,1,2,2022-06-24,2732,1,3,3,400000,No,3,58,10,No,2,49,8,2023-05-27,3069,2.521560574948665,21-30,Low,133333.33333333334,0.8250995276305204
10212,1,3,2,37,Female,1,14,2020-06-13,1991,2,1,3,390112,No,2,12,2,No,2,45,9,2021-06-03,2346,4.550308008213553,31-40,Low,26007.466666666667,1.0702279479744206
10213,2,1,3,36,Female,2,13,2019-02-03,1495,5,3,5,539203,No,3,85,27,No,4,56,7,2020-01-16,1842,5.908281998631074,31-40,High,38514.5,1.1122403514923989
10214,3,1,1,21,Female,2,1,2024-06-27,3466,4,2,3,883168,Yes,8,96,21,No,2,21,7,2024-11-20,3612,0.5119780971937029,21-30,High,441584.0,0.9081811245318564
10215,4,3,4,40,Male,1,21,2023-01-06,2928,5,3,4,424104,No,4,45,19,Yes,3,13,8,2024-06-17,3456,1.9849418206707734,31-40,High,19277.454545454544,1.3900172726289466
10216,4,1,3,29,Male,2,9,2021-05-03,2315,3,4,3,445194,No,4,54,19,Yes,3,41,11,2022-07-03,2741,3.6632443531827517,21-30,Medium,44519.4,0.9183233977598548
10217,1,2,1,34,Male,2,15,2021-01-10,2202,3,1,2,1107855,No,8,44,17,No,1,29,5,2021-12-17,2543,3.972621492128679,31-40,Medium,69240.9375,1.1392317200331532
10218,2,1,2,24,Male,1,4,2020-11-09,2140,1,1,4,300000,Yes,3,38,2,No,2,85,7,2022-01-05,2562,4.142368240930869,21-30,Low,60000.0,0.8230159143843978
10219,2,1,2,39,Male,1,19,2018-06-13,1260,3,5,3,383642,No,2,15,10,Yes,3,52,14,2019-05-24,1605,6.551676933607118,31-40,Medium,19182.1,1.0524782380875304
10220,2,3,3,30,Male,1,7,2019-05-21,1602,3,3,3,426203,No,2,30,8,Yes,3,86,12,2019-12-15,1810,5.61533196440794,21-30,Medium,53275.375,0.8791497349367767
10221,5,1,3,42,Female,2,21,2021-03-08,2259,4,2,3,628218,No,2,60,28,Yes,2,85,14,2022-08-15,2784,3.8165639972621492,41-50,High,28555.363636363636,1.2958559376224756
10222,1,4,2,21,Female,1,0,2021-04-07,2289,1,1,5,300000,No,1,24,9,No,2,78,15,2022-03-30,2646,3.7344284736481863,21-30,Low,300000.0,0.8230159143843978
10223,3,4,3,21,Female,1,1,2018-10-18,1387,5,5,5,429710,No,2,52,17,No,5,48,8,2019-07-31,1673,6.203969883641341,21-30,High,214855.0,0.8863837950452773
10224,2,1,4,38,Female,2,15,2023-09-04,3169,3,1,5,351945,No,0,11,12,Yes,3,40,12,2024-10-25,3586,1.325119780971937,31-40,Medium,21996.5625,1.15351335760897
10225,5,5,1,21,Female,1,0,2022-04-27,2674,2,3,2,800000,No,7,86,4,No,2,25,5,2023-10-02,3197,2.6803559206023273,21-30,Low,800000.0,0.8226576366280086
10226,4,1,2,31,Male,1,9,2021-12-13,2539,1,3,4,333321,Yes,7,22,3,No,3,72,9,2022-11-12,2873,3.049965776865161,31-40,Low,33332.1,0.9144282919950729
10227,2,1,3,44,Female,3,23,2022-02-26,2614,5,5,5,610813,No,1,53,17,No,5,71,18,2023-06-17,3090,2.844626967830253,41-50,High,25450.541666666668,1.2599537944264527
10228,3,1,3,42,Male,2,22,2020-01-26,1852,3,4,5,527454,No,3,29,19,No,4,78,6,2021-06-29,2372,4.930869267624915,41-50,Medium,22932.782608695652,1.0880051156170714
10229,4,2,1,35,Male,2,13,2021-02-17,2240,3,4,3,1025897,Yes,5,88,13,No,3,32,10,2021-09-24,2459,3.868583162217659,31-40,Medium,73278.35714285714,1.0549525018047052
10230,6,3,2,27,Male,4,6,2023-11-19,3245,3,1,4,362482,No,3,18,8,No,2,45,14,2024-12-07,3629,1.1170431211498972,21-30,Medium,51783.142857142855,0.9944281822596176
10231,2,1,1,38,Male,2,18,2021-11-01,2497,4,4,3,1045342,No,3,56,27,No,3,48,6,2023-02-04,2957,3.164955509924709,31-40,High,55018.0,1.0749482239849948
10232,5,4,3,34,Female,2,9,2020-07-20,2028,1,1,5,400897,Yes,7,16,10,Yes,2,65,15,2021-02-28,2251,4.4490075290896645,31-40,Low,40089.7,0.8269498133212319
10233,6,3,3,33,Female,1,9,2018-04-14,1200,1,2,4,436993,No,4,19,10,No,2,63,12,2019-08-20,1693,6.715947980835044,31-40,Low,43699.3,0.90140679469461
10234,6,2,2,50,Female,3,28,2017-11-07,1042,5,3,5,510271,No,2,90,27,No,4,83,16,2018-12-12,1442,7.148528405201916,41-50,High,17595.55172413793,1.3998705121628034
10235,4,3,2,32,Male,4,13,2023-09-07,3172,3,3,3,345312,No,0,30,12,Yes,3,65,14,2024-03-19,3366,1.3169062286105406,31-40,Medium,24665.14285714286,0.9473242380930172
10236,4,5,2,38,Male,2,18,2024-07-25,3494,4,3,5,417052,No,3,46,17,No,4,56,9,2024-10-19,3580,0.4353182751540041,31-40,High,21950.105263157893,1.1441347770861396
10237,3,1,4,34,Male,1,10,2019-03-22,1542,3,2,3,303139,Yes,8,36,12,Yes,2,47,3,2020-08-07,2046,5.779603011635865,31-40,Medium,27558.090909090908,0.9935498038393088
10238,4,1,1,22,Male,4,1,2022-08-08,2777,5,5,4,896656,No,3,59,28,No,4,22,6,2023-07-04,3107,2.3983572895277208,21-30,High,448328.0,0.9220511322854046
10239,3,2,3,36,Male,1,13,2023-07-19,3122,4,5,3,516471,No,2,57,25,Yes,4,78,19,2024-07-20,3489,1.4537987679671458,31-40,High,36890.78571428572,1.0653499453371562
10240,4,2,4,27,Male,4,5,2017-09-07,981,4,3,3,304259,No,1,50,16,No,3,24,3,2019-02-21,1513,7.315537303216975,21-30,High,50709.833333333336,0.9972206471827916
10241,3,2,4,24,Female,4,1,2020-01-18,1844,3,1,3,250000,No,2,23,12,No,2,34,5,2020-10-29,2129,4.952772073921971,21-30,Medium,125000.0,0.8193846748845487
10242,4,1,3,25,Male,1,4,2020-02-11,1868,1,1,3,405883,No,1,23,9,Yes,1,41,9,2021-04-22,2304,4.887063655030801,21-30,Low,81176.6,0.8372346789331463
10243,5,3,2,37,Female,1,13,2019-05-04,1585,5,5,5,399354,No,1,94,26,No,5,86,14,2020-09-23,2093,5.661875427789186,31-40,High,28525.285714285714,1.0955823249102228
10244,2,3,4,29,Female,1,6,2015-03-19,78,3,2,5,279166,No,0,26,13,Yes,3,36,5,2016-01-29,394,9.787816563997263,21-30,Medium,39880.857142857145,0.9149773685952797
10245,5,3,4,34,Female,1,9,2024-05-25,3433,5,5,3,352271,No,2,54,28,No,4,33,8,2024-12-28,3650,0.6023271731690623,31-40,High,35227.1,1.1545818352250194
10246,3,1,4,24,Female,1,1,2018-07-12,1289,4,4,3,293009,No,1,87,25,No,3,39,10,2019-10-24,1758,6.4722792607802875,21-30,High,146504.5,0.9603483368129869
10247,5,2,1,33,Female,2,10,2019-07-09,1651,3,1,4,1027639,No,1,89,12,No,2,39,8,2020-05-03,1950,5.4811772758384665,31-40,Medium,93421.72727272728,1.0567438388084627
10248,3,2,1,26,Male,1,5,2018-09-05,1344,3,1,3,960512,No,1,97,18,Yes,2,35,8,2020-02-22,1879,6.321697467488022,21-30,Medium,160085.33333333334,0.9877156648410522
10249,2,2,3,21,Male,1,0,2020-04-26,1943,2,3,5,400000,No,0,42,9,Yes,3,60,19,2021-10-15,2480,4.681724845995893,21-30,Low,400000.0,0.8250995276305204
10250,6,5,5,33,Female,3,14,2018-03-19,1174,5,3,3,820844,No,1,62,24,No,3,39,3,2018-12-27,1457,6.787132101300479,31-40,High,54722.933333333334,1.1315111301340357
10251,2,2,3,32,Female,2,13,2021-04-12,2294,5,5,5,568384,No,3,63,20,No,5,65,14,2022-04-11,2658,3.7207392197125255,31-40,High,40598.857142857145,1.1724334247818644
10252,5,1,4,33,Female,3,14,2021-04-10,2292,4,3,3,324722,No,3,68,22,No,3,35,5,2022-07-31,2769,3.7262149212867897,31-40,High,21648.133333333335,1.0642889215914417
10253,3,2,3,22,Female,2,1,2020-08-20,2059,3,2,5,446149,No,1,16,16,No,3,82,15,2021-02-19,2242,4.3641341546885695,21-30,Medium,223074.5,0.9202933228820727
10254,3,4,2,44,Female,2,23,2021-03-22,2273,4,5,5,490757,No,4,76,24,No,4,61,10,2022-08-17,2786,3.7782340862423,41-50,High,20448.208333333332,1.3463360703184797
10255,2,3,3,21,Male,1,0,2018-05-11,1227,1,2,5,400000,No,1,59,8,Yes,3,51,19,2019-11-01,1766,6.6420260095824775,21-30,Low,400000.0,0.8250995276305204
10256,4,2,4,25,Female,1,0,2020-05-07,1954,2,4,4,250000,No,1,22,0,No,3,44,6,2021-03-08,2259,4.65160848733744,21-30,Low,250000.0,0.8193846748845487
10257,2,1,3,28,Female,1,5,2018-04-05,1191,1,1,5,400000,No,3,54,0,No,2,85,10,2019-09-21,1725,6.740588637919234,21-30,Low,66666.66666666667,0.8250995276305204
10258,1,2,4,38,Male,2,19,2016-03-10,435,5,5,4,401316,No,3,75,17,Yes,4,35,7,2017-05-06,857,8.810403832991103,31-40,High,20065.8,1.3153287207438702
10259,2,3,3,35,Female,1,14,2023-11-04,3230,5,5,5,617615,Yes,6,89,27,No,5,83,11,2024-05-25,3433,1.158110882956879,31-40,High,41174.333333333336,1.2739846118938096
10260,1,5,1,29,Female,4,5,2019-04-16,1567,2,2,4,847930,Yes,11,90,2,No,2,37,6,2020-07-10,2018,5.711156741957564,21-30,Low,141321.66666666666,0.8719451122824842
10261,6,3,5,29,Male,4,4,2019-03-15,1535,5,5,4,644660,No,0,53,27,Yes,4,42,6,2020-04-17,1934,5.798767967145791,21-30,High,128932.0,0.8886462776754261
10262,6,3,2,37,Male,3,16,2018-01-25,1121,5,5,4,465790,No,2,69,25,No,4,60,11,2018-10-09,1378,6.93223819301848,31-40,High,27399.41176470588,1.2778419425370289
10263,2,2,3,43,Female,2,21,2023-06-07,3080,2,2,5,555848,Yes,5,21,2,Yes,3,43,15,2024-07-03,3472,1.568788501026694,41-50,Low,25265.81818181818,1.1465748055859237
10264,4,2,4,36,Male,2,16,2023-09-03,3168,3,2,5,355637,No,4,14,14,No,3,20,11,2024-08-29,3529,1.3278576317590691,31-40,Medium,20919.823529411766,1.165614030487665
10265,2,4,2,25,Female,2,1,2016-08-20,598,3,1,4,304911,No,1,54,8,No,2,73,7,2017-05-30,881,8.36413415468857,21-30,Medium,152455.5,0.8364886849028704
10266,4,2,4,35,Female,4,14,2020-11-10,2141,4,5,5,339031,No,1,95,18,No,4,32,6,2021-12-17,2543,4.139630390143737,31-40,High,22602.066666666666,1.1111872228431336
10267,5,5,2,33,Female,3,12,2022-02-25,2613,5,3,5,435005,No,1,92,25,No,4,75,17,2023-06-01,3074,2.847364818617385,31-40,High,33461.92307692308,1.1933867927892832
10268,6,2,4,23,Male,2,0,2018-04-12,1198,5,3,3,290591,No,1,98,29,Yes,3,48,3,2018-12-25,1455,6.721423682409308,21-30,High,290591.0,0.9524232482375036
10269,3,1,1,21,Female,4,0,2018-10-16,1385,2,4,4,800000,Yes,5,84,7,No,3,33,5,2020-02-07,1864,6.209445585215605,21-30,Low,800000.0,0.8226576366280086
10270,5,3,3,40,Female,2,17,2018-05-03,1219,5,5,3,580446,No,0,44,19,Yes,4,87,18,2019-04-21,1572,6.663928815879535,31-40,High,32247.0,1.1973143010375626
10271,2,1,3,29,Female,2,9,2020-09-24,2094,2,1,5,441540,No,3,26,1,No,2,66,15,2021-05-01,2313,4.268309377138946,21-30,Low,44154.0,0.91078611357495
10272,6,1,3,33,Female,1,11,2018-01-12,1108,2,4,5,448134,No,2,14,0,Yes,4,87,13,2019-06-22,1634,6.967830253251198,31-40,Low,37344.5,0.9243878792879391
10273,1,2,3,28,Male,2,7,2020-02-24,1881,3,3,3,493327,No,4,48,10,No,3,65,9,2021-01-07,2199,4.851471594798084,21-30,Medium,61665.875,1.0176096866684543
10274,4,3,5,50,Male,3,31,2021-12-18,2544,5,5,2,1116837,Yes,10,47,23,No,3,49,7,2022-07-06,2744,3.0362765229295,41-50,High,34901.15625,1.5395294307389786
10275,4,2,4,32,Male,3,9,2022-04-27,2674,5,5,4,323763,No,3,48,22,No,4,29,10,2023-06-13,3086,2.6803559206023273,31-40,High,32376.3,1.0611457619785845
10276,4,1,5,40,Male,3,21,2019-12-27,1822,5,5,2,922154,No,4,65,22,No,3,43,4,2020-12-03,2164,5.0130047912388775,31-40,High,41916.09090909091,1.271164209883512
10277,2,3,3,21,Male,1,0,2017-08-13,956,1,2,4,400000,No,4,21,5,No,2,41,7,2018-07-24,1301,7.383983572895278,21-30,Low,400000.0,0.8250995276305204
10278,6,2,3,28,Male,1,9,2019-07-16,1658,4,3,3,526723,No,3,85,26,No,3,71,8,2020-12-21,2182,5.462012320328542,21-30,High,52672.3,1.0864972462303266
10279,2,5,2,30,Female,1,10,2024-10-12,3573,2,2,5,312212,Yes,3,30,4,No,3,57,11,2024-11-01,3593,0.2190280629705681,21-30,Low,28382.909090909092,0.8565181488726054
10280,4,2,5,36,Female,1,13,2018-12-16,1446,4,4,3,739510,No,3,42,28,No,3,36,5,2019-07-18,1660,6.0424366872005475,31-40,High,52822.142857142855,1.0193944231125778
10281,2,3,1,28,Female,1,3,2020-12-22,2183,4,5,2,940676,No,11,83,22,No,3,52,4,2022-01-23,2580,4.024640657084189,21-30,High,235169.0,0.9673178687408608
10282,2,1,3,24,Male,1,0,2016-02-04,400,2,1,4,400000,Yes,8,22,5,No,2,72,10,2017-01-08,739,8.906228610540726,21-30,Low,400000.0,0.8250995276305204
10283,3,3,2,29,Other,2,10,2022-10-25,2855,1,1,4,333212,Yes,9,31,0,No,2,81,9,2023-08-27,3161,2.184804928131417,21-30,Low,30292.0,0.9141292628795132
10284,3,3,2,29,Male,2,5,2020-04-26,1943,5,4,3,389098,No,2,96,19,No,3,73,8,2021-07-03,2376,4.681724845995893,21-30,High,64849.666666666664,1.0674461541838014
10285,2,4,5,28,Male,3,8,2019-05-26,1607,5,5,4,774785,No,5,54,29,No,4,49,6,2020-06-04,1982,5.601642710472279,21-30,High,86087.22222222222,1.0680200512654037
10286,2,1,3,32,Male,3,8,2015-04-24,114,4,5,3,520000,No,2,76,24,No,4,51,9,2016-03-25,450,9.689253935660506,31-40,High,57777.77777777778,1.0726293859196765
10287,3,2,5,42,Other,2,20,2016-03-02,427,2,1,2,788135,No,12,85,0,No,1,26,5,2017-03-01,791,8.83230663928816,41-50,Low,37530.23809523809,1.0864226631956722
10288,4,3,2,39,Male,1,18,2019-05-06,1587,2,2,5,398102,Yes,8,51,9,Yes,3,48,13,2020-09-14,2084,5.6563997262149215,31-40,Low,20952.736842105263,1.0921476051608585
10289,5,1,4,28,Female,2,7,2021-03-19,2270,1,1,4,265475,Yes,8,46,1,No,2,29,5,2021-09-28,2463,3.786447638603696,21-30,Low,33184.375,0.8701045862599023
